userId,movieId,rating,timestamp
251,47,5.0,1470677268
251,111,4.5,1470676898
251,293,5.0,1470676722
251,296,5.0,1470676717
251,318,5.0,1470676650
251,356,5.0,1470677298
251,527,5.0,1470676652
251,593,5.0,1470676695
251,608,5.0,1470676829
251,1089,5.0,1470676803
251,1197,5.0,1470677173
251,1208,5.0,1470677204
251,1225,5.0,1470677293
251,1259,5.0,1470676840
251,1704,5.0,1470676743
251,2028,5.0,1470676715
251,2571,5.0,1470676673
251,2959,5.0,1470676675
251,5971,5.0,1470677181
251,50872,2.5,1470676867
251,78499,5.0,1470676811
251,142115,5.0,1470677265
251,159817,5.0,1470677300
252,1,4.5,1498284904
252,364,5.0,1498284963
252,500,4.5,1498284999
252,1081,4.0,1498284492
252,1293,4.0,1498285297
252,1682,4.5,1498284953
252,2321,5.0,1498284658
252,6377,5.0,1498284193
252,8961,4.5,1498284199
252,50872,4.5,1498285011
252,66097,4.5,1498284723
252,78499,5.0,1498284330
252,79132,3.5,1498284746
252,81845,4.5,1498284375
252,81847,4.0,1498284146
252,89745,2.5,1498284231
252,90866,4.5,1498284772
252,95167,4.5,1498284369
252,97913,3.5,1498284745
252,98491,5.0,1498284315
252,106696,4.5,1498284778
252,107141,4.0,1498284038
252,108932,4.0,1498284765
252,115617,4.0,1498284044
252,122886,4.0,1498284797
252,122896,3.0,1498284070
252,122922,4.0,1498283957
252,134853,5.0,1498283693
252,137857,3.5,1498284442
252,143355,4.0,1498283807
252,152081,4.0,1498283951
252,162578,5.0,1498284431
252,164179,5.0,1498283716
252,164909,4.0,1498283782
252,166461,3.0,1498284139
252,166528,3.5,1498284126
252,166643,4.0,1498284578
252,168418,4.0,1498284880
253,29,4.5,1286643322
253,446,5.0,1286644600
253,608,5.0,1286643377
253,714,4.5,1286643868
253,916,2.5,1286642684
253,926,4.5,1286642757
253,955,4.5,1286642779
253,965,3.5,1286642850
253,1192,4.0,1286643668
253,1212,4.5,1286642647
253,1225,5.0,1286643940
253,1271,5.0,1286642552
253,1449,4.5,1286642640
253,1734,5.0,1286643265
253,2064,4.0,1286644330
253,2155,4.0,1286643027
253,2300,3.5,1286642622
253,2324,5.0,1286645292
253,2599,5.0,1286644870
253,2686,4.0,1286642654
253,3083,5.0,1286644217
253,3328,4.0,1286644635
253,3363,3.5,1286642590
253,3536,3.5,1286642767
253,4217,4.5,1286645108
253,4642,4.5,1286643351
253,4973,5.0,1286643897
253,5791,4.0,1286642971
253,5902,5.0,1286644897
253,5991,5.0,1286645331
253,6016,4.5,1286645187
253,6385,4.0,1286642909
253,6773,4.5,1286644291
253,6985,4.0,1286644192
253,7099,5.0,1286644918
253,26366,5.0,1286643978
253,26524,4.5,1286645147
253,44555,4.5,1286643910
253,44633,4.5,1286644149
253,48394,5.0,1286644844
253,55069,4.0,1286656150
253,55442,4.5,1286657218
253,55620,3.5,1286644428
253,58309,4.5,1286645303
253,66097,4.5,1286644656
253,66371,4.5,1286644826
253,72998,2.0,1286642798
254,1,4.5,1180446553
254,32,4.5,1180446451
254,47,4.5,1180447550
254,50,4.5,1180564704
254,79,2.0,1180443477
254,110,4.0,1180446383
254,150,4.0,1180446349
254,207,2.0,1180443598
254,260,4.0,1180446182
254,293,4.5,1180447547
254,296,5.0,1180446396
254,318,4.5,1180446073
254,338,4.0,1180443645
254,344,3.5,1180446609
254,356,5.0,1180446447
254,380,2.5,1180446432
254,457,4.0,1180446066
254,480,4.0,1180446243
254,527,5.0,1180446502
254,589,4.0,1180446276
254,590,4.0,1180446330
254,592,2.5,1180446258
254,593,4.0,1180446078
254,648,3.5,1180446580
254,780,3.0,1180446288
254,836,3.5,1180445811
254,858,4.0,1180446617
254,904,4.5,1180564710
254,1037,3.5,1180443506
254,1089,4.0,1180447535
254,1196,4.0,1180446478
254,1200,4.0,1180564652
254,1210,4.0,1180446169
254,1214,4.0,1180564643
254,1258,5.0,1180564637
254,1270,3.5,1180446497
254,1580,2.5,1180446506
254,1617,4.5,1180446570
254,1721,3.5,1180446472
254,1805,3.0,1180443514
254,1882,1.0,1180443538
254,2028,5.0,1180446376
254,2046,4.0,1180445815
254,2329,4.5,1180447527
254,2396,4.0,1180446634
254,2431,4.5,1180443639
254,2542,4.5,1180564876
254,2571,5.0,1180446172
254,2762,5.0,1180446343
254,2840,3.5,1180445845
254,2858,5.0,1180446312
254,2959,5.0,1180446644
254,3362,4.0,1180443619
254,3363,3.0,1180443528
254,3510,2.5,1180443471
254,3578,4.5,1180446425
254,3949,5.0,1180563891
254,3988,3.0,1180445821
254,3996,4.0,1180446359
254,4011,4.5,1180563968
254,4034,4.0,1180564578
254,4226,4.5,1180446520
254,4306,5.0,1180446215
254,4878,4.5,1180563901
254,4886,4.0,1180446529
254,4973,4.5,1180447449
254,4993,4.5,1180445990
254,4995,4.0,1180446548
254,5319,4.5,1180564729
254,5349,1.0,1180446291
254,5445,3.5,1180446236
254,5570,4.5,1180564640
254,5952,4.0,1180445997
254,5954,3.5,1180564555
254,5995,4.5,1180563870
254,6218,1.5,1180443616
254,6333,3.5,1180446638
254,6377,4.5,1180446000
254,6539,4.0,1180446204
254,6870,4.0,1180564384
254,6874,5.0,1180446317
254,7090,4.5,1180564544
254,7153,4.0,1180446407
254,7361,4.5,1180446482
254,7438,4.0,1180446385
254,8360,4.5,1180446604
254,8636,3.5,1180446459
254,8645,4.0,1180563983
254,8784,4.0,1180564397
254,8873,4.5,1180564002
254,8874,3.5,1180564658
254,8950,4.0,1180563960
254,8961,4.5,1180563939
254,27846,4.0,1180563995
254,30707,4.5,1180564517
254,30749,4.5,1180447438
254,32587,5.0,1180446578
254,33154,4.0,1180563978
254,33166,4.0,1180564538
254,33493,3.5,1180446429
254,33660,4.0,1180563898
254,33794,4.5,1180446209
254,38061,4.0,1180563957
254,40819,4.0,1180564551
254,41997,4.5,1180564519
254,43396,4.0,1180563932
254,44191,4.5,1180446542
254,44195,4.0,1180563917
254,44199,4.5,1180563998
254,44665,3.0,1180564515
254,44929,4.5,1180563082
254,45928,4.0,1180564581
254,45950,4.5,1180564559
254,46578,4.5,1180563865
254,47099,4.5,1180447851
254,47629,2.0,1180447632
254,48043,3.5,1180447654
254,48385,2.0,1180447649
254,48394,4.5,1180447436
254,48516,5.0,1180447431
254,48738,4.0,1180447453
254,48774,4.0,1180447622
254,48780,4.0,1180447443
254,48883,3.5,1180563803
254,49272,4.5,1180446593
254,49278,3.5,1180447854
254,49530,4.0,1180447618
255,34,1.0,1005717433
255,223,2.0,1005717313
255,344,5.0,1005717199
255,420,5.0,1005717141
255,588,2.0,1005717492
255,1079,2.0,1005717608
255,1194,5.0,1005717492
255,1210,5.0,1005717141
255,1220,5.0,1005717433
255,1230,1.0,1005717179
255,1234,1.0,1005717457
255,1270,1.0,1005717457
255,1304,1.0,1005717657
255,1394,3.0,1005717657
255,1663,5.0,1005717340
255,1739,4.0,1005717179
255,1863,3.0,1005717340
255,1907,3.0,1005717223
