userId,movieId,rating,timestamp
351,12,5.0,1325978665
351,47,4.5,1326027964
351,296,4.5,1325979182
351,344,3.5,1326106788
351,356,4.5,1326062543
351,381,3.0,1325978096
351,480,4.0,1328287926
351,501,3.5,1326210798
351,593,4.5,1326028138
351,597,3.5,1326106838
351,778,4.5,1326028015
351,1073,4.0,1326106755
351,1193,3.5,1326027949
351,1704,4.5,1325979966
351,1717,2.0,1325977918
351,1721,4.0,1326106611
351,1735,4.0,1328625543
351,1959,3.0,1325978085
351,2124,1.0,1325977864
351,2231,4.5,1326210934
351,2338,2.0,1325978590
351,2571,4.0,1326106654
351,2624,3.5,1326209706
351,2762,4.0,1325979560
351,2959,4.0,1328296914
351,2995,2.5,1325978863
351,3252,4.0,1325979981
351,3863,2.5,1325977875
351,3949,5.0,1325980090
351,3981,3.5,1325978798
351,3986,4.0,1325978465
351,4023,4.0,1325978457
351,4069,2.5,1325978760
351,4226,4.0,1333037489
351,4239,4.0,1326062021
351,4246,3.0,1326061797
351,4262,3.5,1326062202
351,4718,2.0,1325977891
351,4720,3.5,1328290577
351,4865,4.0,1325978650
351,4876,2.5,1328296249
351,4878,3.5,1333037601
351,4963,4.0,1328289069
351,4993,4.0,1328288166
351,4995,4.5,1325979956
351,5106,4.5,1328296068
351,5464,4.0,1328889117
351,5608,4.0,1325979525
351,5952,4.0,1328288187
351,5956,4.0,1325979477
351,5989,4.0,1326106763
351,6016,4.0,1325979340
351,6214,4.0,1328625708
351,6223,4.0,1326062061
351,6263,3.5,1326210662
351,6377,3.0,1328288338
351,6379,2.5,1328296195
351,6539,4.0,1326106624
351,6874,3.0,1328288200
351,6942,3.5,1326061771
351,7153,4.0,1328288160
351,7254,4.5,1325979910
351,7361,3.5,1326027999
351,8533,4.0,1326061828
351,8914,3.0,1328290627
351,8950,4.0,1325980447
351,8970,3.5,1328288287
351,27773,3.0,1328625583
351,30707,3.5,1325979998
351,39400,3.5,1328296137
351,40412,4.5,1328889065
351,43836,2.5,1328296323
351,48516,5.0,1325979388
351,48780,4.0,1325979868
351,48877,3.5,1328296297
351,50445,2.5,1328387594
351,51662,4.0,1326106824
351,52579,3.5,1326210634
351,54787,3.5,1329655779
351,55052,4.5,1328290669
351,55118,4.5,1328360318
351,55555,3.5,1328296505
351,55577,3.5,1328296301
351,55820,4.0,1333037647
351,56941,3.0,1326061843
351,57669,3.5,1328642419
351,57843,4.5,1326061944
351,58559,3.5,1328642280
351,59369,4.5,1325978903
351,59784,3.5,1328296549
351,60069,4.0,1328288176
351,60857,3.0,1328722820
351,60894,3.0,1328889084
351,60950,4.0,1326061888
351,63082,3.5,1328288149
351,64622,3.5,1328290649
351,67255,4.0,1328625658
