userId,movieId,rating,timestamp
201,1,5.0,939801780
201,11,4.0,939227085
201,16,4.0,939227554
201,24,4.0,941211478
201,25,5.0,939227591
201,32,4.0,939833041
201,34,5.0,939801740
201,46,1.0,939227085
201,150,4.0,939227808
201,153,4.0,939226657
201,160,4.0,941212999
201,185,3.0,941211804
201,196,2.0,941211804
201,260,5.0,939226374
201,293,3.0,940350410
201,296,5.0,939833199
201,339,5.0,939821323
201,356,5.0,939801781
201,380,4.0,939810830
201,435,4.0,941212999
201,480,5.0,941211343
201,543,5.0,939224710
201,551,4.0,939821323
201,587,5.0,940350613
201,589,5.0,941211417
201,592,3.0,939226657
201,593,5.0,939832910
201,597,5.0,939226161
201,708,3.0,939801904
201,733,5.0,939227479
201,780,4.0,939226691
201,788,4.0,939227013
201,931,3.0,940006866
201,994,4.0,940350528
201,1028,4.0,939801930
201,1035,4.0,939225400
201,1037,3.0,941212999
201,1097,5.0,941211478
201,1127,4.0,941211442
201,1196,5.0,939227261
201,1197,5.0,939801781
201,1198,5.0,939227364
201,1210,5.0,940006866
201,1213,4.0,939227627
201,1240,5.0,941211417
201,1259,4.0,939226122
201,1270,5.0,939226860
201,1285,4.0,939820856
201,1291,5.0,939227212
201,1307,5.0,939227177
201,1321,3.0,939227085
201,1377,2.0,939226657
201,1378,4.0,939821323
201,1517,4.0,939225184
201,1527,4.0,941211417
201,1562,2.0,939226658
201,1569,4.0,939226522
201,1573,4.0,941211302
201,1580,4.0,939821323
201,1584,5.0,941211417
201,1639,5.0,940006866
201,1676,2.0,941211804
201,1721,5.0,939224378
201,1732,2.0,940350528
201,1748,1.0,941211417
201,1876,4.0,941211417
201,1909,5.0,941211343
201,1917,4.0,941211523
201,1923,5.0,939226205
201,1968,5.0,939810787
201,2011,5.0,939226860
201,2012,3.0,939226860
201,2028,5.0,939227714
201,2054,4.0,941212089
201,2080,4.0,939801727
201,2094,4.0,941211556
201,2100,4.0,939820856
201,2115,5.0,939227212
201,2136,5.0,939811032
201,2140,4.0,941211343
201,2141,5.0,939227085
201,2145,4.0,939227412
201,2174,4.0,939821323
201,2245,5.0,939810830
201,2248,5.0,939801984
201,2249,3.0,939810775
201,2262,3.0,939811032
201,2302,5.0,939227524
201,2321,4.0,939810830
201,2324,5.0,939226492
